tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	averageRating	numVotes
tt3216348	movie	Incarnate	Incarnate	0	2016.0	\N	87	Horror,Thriller	5.3	13567
tt3224458	movie	A Beautiful Day in the Neighborhood	A Beautiful Day in the Neighborhood	0	2019.0	\N	109	Biography,Drama	7.2	83661
tt3228774	movie	Cruella	Cruella	0	2021.0	\N	134	Adventure,Comedy,Crime	7.3	242889
tt3231054	movie	Risen	Risen	0	2016.0	\N	107	Action,Drama,History	6.3	29432
tt3233418	movie	Spare Parts	Spare Parts	0	2015.0	\N	114	Biography,Drama,History	7.2	11515
tt3235888	movie	It Follows	It Follows	0	2014.0	\N	100	Horror,Mystery,Thriller	6.8	251231
tt3247714	movie	Survivor	Survivor	0	2015.0	\N	96	Action,Crime,Thriller	5.6	34613
tt3253624	movie	Soaked in Bleach	Soaked in Bleach	0	2015.0	\N	90	Crime,Documentary	7.3	11397
tt3253930	movie	Marshland	La isla mínima	0	2014.0	\N	105	Action,Crime,Mystery	7.2	34904
tt3256226	movie	IO	IO	0	2019.0	\N	96	Adventure,Drama,Sci-Fi	4.8	35289
tt3262342	movie	Loving Vincent	Loving Vincent	0	2017.0	\N	94	Animation,Drama,Mystery	7.8	60078
tt3263614	movie	Kumiko, The Treasure Hunter	Kumiko, the Treasure Hunter	0	2014.0	\N	105	Drama	6.6	12149
tt3263904	movie	Sully	Sully	0	2016.0	\N	96	Biography,Drama	7.4	281391
tt3263946	movie	Trial by Fire	Trial by Fire	0	2018.0	\N	127	Biography,Drama	7.0	11290
tt3268458	movie	The Internet's Own Boy: The Story of Aaron Swartz	The Internet's Own Boy: The Story of Aaron Swartz	0	2014.0	\N	105	Biography,Crime,Documentary	8.0	17693
tt3272066	movie	Reminiscence	Reminiscence	0	2021.0	\N	116	Mystery,Romance,Sci-Fi	5.9	59462
tt3276924	movie	Heist	Heist	0	2015.0	\N	93	Action,Crime,Drama	6.1	31421
tt3278330	movie	Tale of Tales	Il racconto dei racconti - Tale of Tales	0	2015.0	\N	134	Drama,Fantasy,Horror	6.4	29671
tt3280262	movie	Cult of Chucky	Cult of Chucky	0	2017.0	\N	91	Horror,Thriller	5.2	27174
tt3281548	movie	Little Women	Little Women	0	2019.0	\N	135	Drama,Romance	7.8	217137
tt3282858	movie	Naomi and Ely's No Kiss List	Naomi and Ely's No Kiss List	0	2015.0	\N	89	Comedy,Drama,Romance	5.5	10433
tt3286052	movie	The Blackcoat's Daughter	February	0	2015.0	\N	93	Horror,Mystery,Thriller	5.9	23721
tt3289712	movie	Jenny's Wedding	Jenny's Wedding	0	2015.0	\N	94	Comedy,Drama,Romance	5.6	11565
tt3289724	movie	Welcome to Marwen	Welcome to Marwen	0	2018.0	\N	116	Biography,Comedy,Drama	6.2	24842
tt3289728	movie	Equals	Equals	0	2015.0	\N	101	Drama,Romance,Sci-Fi	6.0	31627
tt3289956	movie	The Autopsy of Jane Doe	The Autopsy of Jane Doe	0	2016.0	\N	86	Horror,Mystery,Thriller	6.8	125363
tt3296658	movie	Rams	Hrútar	0	2015.0	\N	93	Drama	7.2	14751
tt3296908	movie	The Man with the Iron Heart	HHhH	0	2017.0	\N	120	Action,Biography,Thriller	6.4	17592
tt3297330	movie	Good Kill	Good Kill	0	2014.0	\N	102	Drama,Thriller,War	6.4	24414
tt3300542	movie	London Has Fallen	London Has Fallen	0	2016.0	\N	99	Action,Thriller	5.9	163032
tt3300980	movie	The 12th Man	Den 12. mann	0	2017.0	\N	135	Drama,History,Thriller	7.3	27501
tt3302820	movie	Cowspiracy: The Sustainability Secret	Cowspiracy: The Sustainability Secret	0	2014.0	\N	90	Documentary	8.1	25829
tt3312830	movie	Youth	Youth	0	2015.0	\N	124	Comedy,Drama,Music	7.3	80572
tt3315342	movie	Logan	Logan	0	2017.0	\N	137	Action,Drama,Sci-Fi	8.1	782775
tt3316948	movie	American Ultra	American Ultra	0	2015.0	\N	96	Action,Comedy	6.1	93633
tt3316960	movie	Still Alice	Still Alice	0	2014.0	\N	101	Drama	7.5	138866
tt3317234	movie	Game Over, Man!	Game Over, Man!	0	2018.0	\N	101	Action,Comedy	5.4	31662
tt3319920	movie	Regression	Regression	0	2015.0	\N	106	Adventure,Crime,Drama	5.6	41327
tt3321300	movie	MI-5	Spooks: The Greater Good	0	2015.0	\N	104	Action,Drama,Thriller	6.2	23196
tt3322364	movie	Concussion	Concussion	0	2015.0	\N	123	Biography,Drama,Sport	7.1	97508
tt3322420	movie	Queen	Queen	0	2013.0	\N	146	Adventure,Comedy,Drama	8.1	66891
tt3322892	movie	XX	XX	0	2017.0	\N	80	Horror	4.6	12100
tt3322940	movie	Annabelle	Annabelle	0	2014.0	\N	99	Horror,Mystery,Thriller	5.4	164706
tt3327624	movie	Infini	Infini	0	2015.0	\N	110	Horror,Sci-Fi,Thriller	5.3	14790
tt3332064	movie	Pan	Pan	0	2015.0	\N	111	Action,Adventure,Comedy	5.7	65558
tt3335606	movie	Berlin Syndrome	Berlin Syndrome	0	2017.0	\N	116	Drama,Horror,Mystery	6.3	26310
tt3339674	movie	Burying the Ex	Burying the Ex	0	2014.0	\N	89	Comedy,Horror,Romance	5.4	11150
tt3347976	movie	Dügün Dernek	Dügün Dernek	0	2013.0	\N	106	Comedy	7.0	23023
tt3348730	movie	Jigsaw	Jigsaw	0	2017.0	\N	92	Crime,Horror,Mystery	5.7	82948
tt3352390	movie	Friend Request	Friend Request	0	2016.0	\N	92	Horror,Mystery,Thriller	5.2	27038
tt3361792	movie	Tolkien	Tolkien	0	2019.0	\N	112	Biography,Drama,Romance	6.8	43143
tt3369806	movie	Max	Max	0	2015.0	\N	111	Adventure,Drama,Family	6.6	27405
tt3371366	movie	Transformers: The Last Knight	Transformers: The Last Knight	0	2017.0	\N	154	Action,Adventure,Sci-Fi	5.2	156965
tt3381008	movie	The Brothers Grimsby	Grimsby	0	2016.0	\N	83	Action,Adventure,Comedy	6.2	106120
tt3385516	movie	X-Men: Apocalypse	X-Men: Apocalypse	0	2016.0	\N	144	Action,Adventure,Sci-Fi	6.9	444165
tt3385524	movie	Stan & Ollie	Stan & Ollie	0	2018.0	\N	98	Biography,Comedy,Drama	7.2	38487
tt3387266	movie	A United Kingdom	A United Kingdom	0	2016.0	\N	111	Biography,Drama,History	6.9	16555
tt3387520	movie	Scary Stories to Tell in the Dark	Scary Stories to Tell in the Dark	0	2019.0	\N	108	Adventure,Horror,Mystery	6.2	79685
tt3387542	movie	The Forest	The Forest	0	2016.0	\N	93	Horror,Mystery,Thriller	4.8	44249
tt3387648	movie	The Taking of Deborah Logan	The Taking	0	2014.0	\N	90	Horror,Mystery,Thriller	6.0	35070
tt3390572	movie	Haider	Haider	0	2014.0	\N	160	Action,Crime,Drama	8.0	55949
tt3393786	movie	Jack Reacher: Never Go Back	Jack Reacher: Never Go Back	0	2016.0	\N	118	Action,Crime,Drama	6.1	164254
tt3395184	movie	Spring	Spring	0	2014.0	\N	109	Horror,Romance,Sci-Fi	6.7	29686
tt3396910	movie	Banshee	Banshee	0	2013.0	\N	50	Action	8.5	10334
tt3397884	movie	Sicario	Sicario	0	2015.0	\N	121	Action,Crime,Drama	7.6	443617
tt3398268	movie	When Marnie Was There	Omoide no Marnie	0	2014.0	\N	103	Animation,Drama,Family	7.7	43195
tt3399024	movie	Samba	Samba	0	2014.0	\N	118	Comedy,Drama,Romance	6.7	16862
tt3401882	movie	Fist Fight	Fist Fight	0	2017.0	\N	91	Comedy	5.6	43939
tt3402236	movie	Murder on the Orient Express	Murder on the Orient Express	0	2017.0	\N	114	Crime,Drama,Mystery	6.5	267348
tt3405236	movie	Raees	Raees	0	2017.0	\N	143	Action,Crime,Drama	6.6	47214
tt3409392	movie	Timbuktu	Timbuktu	0	2014.0	\N	96	Drama,War	7.1	17806
tt3410834	movie	Allegiant	Allegiant	0	2016.0	\N	120	Action,Adventure,Mystery	5.7	126874
tt3411444	movie	Ferdinand	Ferdinand	0	2017.0	\N	108	Adventure,Animation,Comedy	6.7	59813
tt3416532	movie	A Monster Calls	A Monster Calls	0	2016.0	\N	108	Adventure,Drama,Family	7.4	90451
tt3416536	movie	Hot Summer Nights	Hot Summer Nights	0	2017.0	\N	107	Crime,Drama,Romance	6.4	20718
tt3416742	movie	What We Do in the Shadows	What We Do in the Shadows	0	2014.0	\N	86	Comedy,Horror	7.6	189370
tt3416744	movie	The End of the Tour	The End of the Tour	0	2015.0	\N	106	Biography,Drama	7.2	31611
tt3416828	movie	Ice Age: Collision Course	Ice Age: Collision Course	0	2016.0	\N	94	Adventure,Animation,Comedy	5.6	69945
tt3417422	movie	Drishyam	Drishyam	0	2013.0	\N	160	Crime,Drama,Thriller	8.3	42510
tt3420504	movie	Finch	Finch	0	2021.0	\N	115	Adventure,Drama,Sci-Fi	6.9	87761
tt3442006	movie	Cake	Cake	0	2014.0	\N	102	Drama	6.4	38050
tt3444312	movie	Abducted in Plain Sight	Abducted in Plain Sight	0	2017.0	\N	91	Crime,Documentary	6.8	20809
tt3445702	movie	1/1	1/1	0	2018.0	\N	85	Drama	6.2	10259
tt3447364	movie	Detective Byomkesh Bakshy!	Detective Byomkesh Bakshy!	0	2015.0	\N	139	Action,Crime,Drama	7.6	23743
tt3447590	movie	Roald Dahl's Matilda the Musical	Roald Dahl's Matilda the Musical	0	2022.0	\N	117	Comedy,Drama,Family	7.1	22356
tt3449292	movie	Manjhi: The Mountain Man	Manjhi: The Mountain Man	0	2015.0	\N	120	Biography,Drama	8.0	19505
tt3450650	movie	Paul Blart: Mall Cop 2	Paul Blart: Mall Cop 2	0	2015.0	\N	94	Action,Comedy,Crime	4.4	39048
tt3450900	movie	The Sea of Trees	The Sea of Trees	0	2015.0	\N	110	Drama,Fantasy,Mystery	6.1	16794
tt3450958	movie	War for the Planet of the Apes	War for the Planet of the Apes	0	2017.0	\N	140	Action,Adventure,Drama	7.4	265149
tt3455224	movie	Virunga	Virunga	0	2014.0	\N	100	Documentary,War	8.2	11848
tt3460252	movie	The Hateful Eight	The Hateful Eight	0	2015.0	\N	168	Crime,Drama,Mystery	7.8	620086
tt3461252	movie	The Blue Elephant	The Blue Elephant	0	2014.0	\N	170	Drama,Horror,Mystery	8.0	29011
tt3462710	movie	Unforgettable	Unforgettable	0	2017.0	\N	100	Drama,Thriller	5.1	16304
tt3464902	movie	The Lobster	The Lobster	0	2015.0	\N	119	Drama,Romance,Sci-Fi	7.1	267702
tt3467412	movie	Extinction	Extinction	0	2015.0	\N	112	Action,Adventure,Drama	5.8	17434
tt3469046	movie	Despicable Me 3	Despicable Me 3	0	2017.0	\N	89	Adventure,Animation,Comedy	6.2	141723
tt3470600	movie	Sing	Sing	0	2016.0	\N	108	Animation,Comedy,Family	7.1	177497
tt3471098	movie	Maggie's Plan	Maggie's Plan	0	2015.0	\N	98	Comedy,Drama,Romance	6.2	17484
tt3477064	movie	Recep Ivedik 4	Recep Ivedik 4	0	2014.0	\N	117	Comedy	3.8	17605
tt3478962	movie	My King	Mon roi	0	2015.0	\N	124	Drama,Romance	7.1	13471
tt3479316	movie	Parallels	Parallels	0	2015.0	\N	83	Action,Sci-Fi	6.0	14821
tt3480796	movie	Vice	Vice	0	2015.0	\N	96	Action,Sci-Fi,Thriller	4.2	16763
tt3480822	movie	Black Widow	Black Widow	0	2021.0	\N	134	Action,Adventure,Sci-Fi	6.7	393361
tt3481634	movie	Inconceivable	Inconceivable	0	2017.0	\N	105	Drama,Thriller	5.2	10387
tt3488710	movie	The Walk	The Walk	0	2015.0	\N	123	Adventure,Biography,Drama	7.3	131179
tt3495000	movie	Mardaani	Mardaani	0	2014.0	\N	113	Action,Crime,Drama	7.3	13031
tt3495026	movie	Fan	Fan	0	2016.0	\N	138	Action,Drama,Thriller	6.9	47403
tt3495030	movie	Dum Laga Ke Haisha	Dum Laga Ke Haisha	0	2015.0	\N	109	Comedy,Drama,Romance	7.5	20397
tt3498820	movie	Captain America: Civil War	Captain America: Civil War	0	2016.0	\N	147	Action,Sci-Fi	7.8	806738
tt3499096	movie	Race	Race	0	2016.0	\N	134	Biography,Drama,Sport	7.1	38855
tt3501112	movie	Security	Security	0	2017.0	\N	88	Action,Crime,Thriller	5.7	20186
tt3501632	movie	Thor: Ragnarok	Thor: Ragnarok	0	2017.0	\N	130	Action,Adventure,Comedy	7.9	770980
tt3503406	movie	The Whole Truth	The Whole Truth	0	2016.0	\N	93	Crime,Drama,Mystery	6.2	30645
tt3504048	movie	Housebound	Housebound	0	2014.0	\N	107	Comedy,Horror,Mystery	6.7	36241
tt3508840	movie	The Assassin	Cike Nie Yin Niang	0	2015.0	\N	105	Action,Drama,History	6.3	17335
tt3513498	movie	The Lego Movie 2: The Second Part	The Lego Movie 2: The Second Part	0	2019.0	\N	107	Action,Adventure,Animation	6.6	70326
tt3513500	movie	Chip 'n Dale: Rescue Rangers	Chip 'n Dale: Rescue Rangers	0	2022.0	\N	97	Action,Adventure,Animation	7.0	43165
tt3513548	movie	Richard Jewell	Richard Jewell	0	2019.0	\N	131	Biography,Crime,Drama	7.5	91650
tt3517870	movie	Mine 9	Mine 9	0	2019.0	\N	83	Drama,Thriller	6.0	11782
tt3520418	movie	We Are Still Here	We Are Still Here	0	2015.0	\N	84	Horror,Mystery	5.7	19306
tt3521126	movie	The Disaster Artist	The Disaster Artist	0	2017.0	\N	104	Biography,Comedy,Drama	7.3	157949
tt3521134	movie	The Look of Silence	The Look of Silence	0	2014.0	\N	103	Biography,Documentary,History	8.3	13357
tt3521164	movie	Moana	Moana	0	2016.0	\N	107	Adventure,Animation,Comedy	7.6	348755
tt3522806	movie	Mechanic: Resurrection	Mechanic: Resurrection	0	2016.0	\N	98	Action,Adventure,Crime	5.7	87980
tt3530002	movie	The Night Before	The Night Before	0	2015.0	\N	101	Comedy,Fantasy	6.4	78621
tt3531824	movie	Nerve	Nerve	0	2016.0	\N	96	Action,Adventure,Crime	6.5	134714
tt3532216	movie	American Made	American Made	0	2017.0	\N	115	Action,Comedy,Crime	7.1	192158
tt3541262	movie	The Admiral: Roaring Currents	Myeong-ryang	0	2014.0	\N	128	Action,Drama,History	7.1	12413
tt3544082	movie	45 Years	45 Years	0	2015.0	\N	95	Drama,Romance	7.1	33919
tt3544112	movie	Sing Street	Sing Street	0	2016.0	\N	106	Comedy,Drama,Music	7.9	96921
tt3547740	movie	The Bélier Family	La famille Bélier	0	2014.0	\N	106	Comedy,Drama,Music	7.3	28889
tt3553442	movie	Whiskey Tango Foxtrot	Whiskey Tango Foxtrot	0	2016.0	\N	112	Biography,Comedy,Drama	6.6	54026
tt3553976	movie	Captain Fantastic	Captain Fantastic	0	2016.0	\N	118	Comedy,Drama	7.8	224390
tt3554046	movie	Space Jam: A New Legacy	Space Jam: A New Legacy	0	2021.0	\N	115	Adventure,Animation,Comedy	4.5	75131
tt3560686	movie	The Fool	Durak	0	2014.0	\N	116	Crime,Drama,Thriller	8.0	15286
tt3564472	movie	Girls Trip	Girls Trip	0	2017.0	\N	122	Adventure,Comedy,Drama	6.2	38870
tt3567288	movie	The Visit	The Visit	0	2015.0	\N	94	Horror,Mystery,Thriller	6.2	140747
tt3569230	movie	Legend	Legend	0	2015.0	\N	132	Biography,Crime,Drama	6.9	189767
tt3569782	movie	Jigarthanda	Jigarthanda	0	2014.0	\N	171	Action,Comedy,Crime	8.2	12342
tt3576728	movie	Bilal: A New Breed of Hero	Bilal: A New Breed of Hero	0	2015.0	\N	105	Action,Adventure,Animation	7.6	18872
tt3577624	movie	A Perfect Day	A Perfect Day	0	2015.0	\N	106	Comedy,Drama,War	6.8	22820
tt3581652	movie	West Side Story	West Side Story	0	2021.0	\N	156	Crime,Drama,Musical	7.2	87708
tt3584496	movie	Mermaid Down	Mermaid Down	0	2019.0	\N	91	Fantasy,Horror,Mystery	4.6	10942
tt3595298	movie	Prem Ratan Dhan Payo	Prem Ratan Dhan Payo	0	2015.0	\N	164	Action,Drama,Musical	4.4	22762
tt3605418	movie	Knock Knock	Knock Knock	0	2015.0	\N	99	Crime,Drama,Horror	4.9	98302
tt3606752	movie	Cars 3	Cars 3	0	2017.0	\N	102	Adventure,Animation,Comedy	6.7	107329
tt3606756	movie	Incredibles 2	Incredibles 2	0	2018.0	\N	118	Action,Adventure,Animation	7.6	307237
tt3606888	movie	A Street Cat Named Bob	A Street Cat Named Bob	0	2016.0	\N	103	Biography,Drama,Family	7.3	32379
tt3608930	movie	In a Valley of Violence	In a Valley of Violence	0	2016.0	\N	104	Action,Western	6.1	19872
tt3610746	movie	Don't Hang Up	Don't Hang Up	0	2016.0	\N	83	Horror,Thriller	5.5	15622
tt3612126	movie	The Grudge	The Grudge	0	2020.0	\N	94	Fantasy,Horror	4.4	27587
tt3612616	movie	Mommy	Mommy	0	2014.0	\N	139	Drama	8.0	58912
tt3614516	movie	Ankhon Dekhi	Ankhon Dekhi	0	2013.0	\N	107	Comedy,Drama	7.9	12047
tt3616916	movie	The Wave	Bølgen	0	2015.0	\N	105	Action,Drama,Thriller	6.6	40154
tt3622110	movie	Don't Knock Twice	Don't Knock Twice	0	2016.0	\N	93	Drama,Fantasy,Horror	5.1	14370
tt3622120	movie	Kilo Two Bravo	Kajaki	0	2014.0	\N	108	Adventure,Biography,Drama	7.1	13771
tt3622592	movie	Paper Towns	Paper Towns	0	2015.0	\N	109	Adventure,Comedy,Drama	6.2	105173
tt3623726	movie	Ricki and the Flash	Ricki and the Flash	0	2015.0	\N	101	Comedy,Drama,Music	6.0	24066
tt3626476	movie	Vacation Friends	Vacation Friends	0	2021.0	\N	103	Adventure,Comedy	6.3	23828
tt3628584	movie	Barbershop: The Next Cut	Barbershop: The Next Cut	0	2016.0	\N	111	Comedy,Drama	5.9	15616
tt3631112	movie	The Girl on the Train	The Girl on the Train	0	2016.0	\N	112	Crime,Drama,Mystery	6.5	191967
tt3640424	movie	Allied	Allied	0	2016.0	\N	124	Action,Drama,Romance	7.1	161850
tt3646462	movie	Let's Sin	Itirazim Var	0	2014.0	\N	110	Action,Crime,Drama	7.7	13445
tt3647498	movie	Blood Father	Blood Father	0	2016.0	\N	88	Action,Crime,Drama	6.4	65806
tt3654796	movie	Creep 2	Creep 2	0	2017.0	\N	78	Crime,Drama,Horror	6.4	28797
tt3655326	movie	Life Is a Dream	Life Is a Dream	0	2014.0	\N	81	Documentary,Drama,Family	6.2	31243
tt3658772	movie	Misconduct	Misconduct	0	2016.0	\N	106	Crime,Drama,Mystery	5.3	17078
tt3659388	movie	The Martian	The Martian	0	2015.0	\N	144	Adventure,Drama,Sci-Fi	8.0	874873
tt3661210	movie	The Dig	The Dig	0	2021.0	\N	112	Biography,Drama,History	7.1	77877
tt3661394	movie	The One and Only Ivan	The One and Only Ivan	0	2020.0	\N	95	Adventure,Comedy,Drama	6.5	12802
tt3666024	movie	The Red Turtle	La tortue rouge	0	2016.0	\N	80	Animation,Drama,Family	7.5	36454
tt3668162	movie	Bangalore Days	Bangalore Days	0	2014.0	\N	171	Comedy,Drama,Romance	8.3	21144
tt3671542	movie	Holding the Man	Holding the Man	0	2015.0	\N	127	Biography,Drama,Romance	7.4	12905
tt3672742	movie	Turbo Kid	Turbo Kid	0	2015.0	\N	93	Action,Adventure,Comedy	6.7	28802
tt3672840	movie	Dragon Blade	Tian jiang xiong shi	0	2015.0	\N	127	Action,Drama,Fantasy	5.9	20544
tt3674140	movie	The Salt of the Earth	The Salt of the Earth	0	2014.0	\N	110	Biography,Documentary,History	8.4	22456
tt3678782	movie	Badlapur	Badlapur	0	2015.0	\N	134	Action,Crime,Drama	7.4	24703
tt3678938	movie	Humpty Sharma Ki Dulhania	Humpty Sharma Ki Dulhania	0	2014.0	\N	133	Comedy,Drama,Romance	6.0	13440
tt3679040	movie	Kisi Ka Bhai Kisi Ki Jaan	Kisi Ka Bhai Kisi Ki Jaan	0	2023.0	\N	145	Action,Comedy,Drama	7.1	26974
tt3682448	movie	Bridge of Spies	Bridge of Spies	0	2015.0	\N	142	Drama,History,Thriller	7.6	317218
tt3685236	movie	Ibiza	Ibiza	0	2018.0	\N	94	Comedy,Romance	5.2	18231
tt3686998	movie	The Red Pill	The Red Pill	0	2016.0	\N	108	Documentary	8.0	11711
tt3688406	movie	A Christmas Horror Story	A Christmas Horror Story	0	2015.0	\N	99	Fantasy,Horror,Mystery	5.8	11479
tt3691740	movie	The BFG	The BFG	0	2016.0	\N	117	Adventure,Family,Fantasy	6.3	88968
tt3697626	movie	A Hard Day	Ggeutggaji ganda	0	2014.0	\N	111	Action,Crime,Thriller	7.2	15084
tt3698408	movie	Coming Soon	Pek Yakinda	0	2014.0	\N	134	Comedy,Drama,Romance	7.3	34806
tt3702652	movie	The Other Side of the Door	The Other Side of the Door	0	2016.0	\N	96	Horror,Thriller	5.3	18633
tt3702996	movie	Suck Me Shakespeer 2	Fack ju Göhte 2	0	2015.0	\N	115	Comedy	5.9	13734
tt3704050	movie	Remember	Remember	0	2015.0	\N	94	Drama,Mystery,Thriller	7.4	26487
tt3704428	movie	Elvis	Elvis	0	2022.0	\N	159	Biography,Drama,Music	7.3	205398
tt3704538	movie	V/H/S Viral	V/H/S Viral	0	2014.0	\N	81	Horror,Thriller	4.2	17990
tt3704700	movie	Brain on Fire	Brain on Fire	0	2016.0	\N	88	Biography,Drama	6.6	22793
tt3705412	movie	Deathgasm	Deathgasm	0	2015.0	\N	86	Action,Comedy,Horror	6.3	18316
tt3706352	movie	All the Old Knives	All the Old Knives	0	2022.0	\N	101	Mystery,Thriller	6.1	25347
tt3707104	movie	Mine	Mine	0	2016.0	\N	106	Drama,Fantasy,Thriller	5.8	19967
tt3707106	movie	By the Sea	By the Sea	0	2015.0	\N	122	Drama,Romance	5.3	21877
tt3708886	movie	War on Everyone	War on Everyone	0	2016.0	\N	98	Action,Comedy,Crime	5.8	19697
tt3713166	movie	Unfriended	Unfriended	0	2014.0	\N	83	Horror,Mystery,Thriller	5.6	77998
tt3714720	movie	The Hollars	The Hollars	0	2016.0	\N	88	Comedy,Drama,Romance	6.6	13455
tt3715320	movie	Irrational Man	Irrational Man	0	2015.0	\N	95	Comedy,Crime,Drama	6.6	64824
tt3716530	movie	Elle	Elle	0	2016.0	\N	130	Crime,Drama,Thriller	7.1	68723
tt3717252	movie	Underworld: Blood Wars	Underworld: Blood Wars	0	2016.0	\N	91	Action,Adventure,Fantasy	5.7	78090
tt3717490	movie	Power Rangers	Power Rangers	0	2017.0	\N	124	Action,Adventure,Fantasy	5.9	110830
tt3717532	movie	The Last: Naruto the Movie	The Last: Naruto the Movie	0	2014.0	\N	112	Action,Adventure,Animation	7.6	16227
tt3721936	movie	American Honey	American Honey	0	2016.0	\N	163	Adventure,Drama,Romance	7.0	44502
tt3721954	movie	Maudie	Maudie	0	2016.0	\N	115	Biography,Drama,Romance	7.6	19579
tt3721964	movie	Gringo	Gringo	0	2018.0	\N	111	Action,Comedy,Crime	6.1	31135
tt3722070	movie	The Lady in the Van	The Lady in the Van	0	2015.0	\N	104	Biography,Comedy,Drama	6.7	30335
tt3726704	movie	Experimenter	Experimenter	0	2015.0	\N	98	Biography,Drama,History	6.6	19005
tt3729920	movie	The Disappearance of Eleanor Rigby: Them	The Disappearance of Eleanor Rigby: Them	0	2014.0	\N	123	Drama,Romance	6.3	12738
tt3731562	movie	Kong: Skull Island	Kong: Skull Island	0	2017.0	\N	118	Action,Adventure,Fantasy	6.6	328231
tt3733774	movie	The Trust	The Trust	0	2016.0	\N	92	Crime,Thriller	5.4	19969
tt3733778	movie	Pay the Ghost	Pay the Ghost	0	2015.0	\N	94	Horror,Mystery	5.2	18114
tt3735246	movie	Bajirao Mastani	Bajirao Mastani	0	2015.0	\N	158	Action,Drama,History	7.2	36733
tt3741700	movie	Godzilla: King of the Monsters	Godzilla: King of the Monsters	0	2019.0	\N	132	Action,Adventure,Fantasy	6.0	189211
tt3741834	movie	Lion	Lion	0	2016.0	\N	118	Biography,Drama	8.0	241861
tt3742284	movie	NH 10	NH10	0	2015.0	\N	115	Action,Crime,Drama	7.2	13564
tt3742378	movie	The Second Mother	Que Horas Ela Volta?	0	2015.0	\N	112	Comedy,Drama	7.7	15787
tt3748172	movie	Gerald's Game	Gerald's Game	0	2017.0	\N	103	Drama,Horror,Thriller	6.5	115831
tt3748440	movie	Blue Mountain State: The Rise of Thadland	Blue Mountain State: The Rise of Thadland	0	2016.0	\N	90	Comedy,Sport	5.7	16096
tt3748528	movie	Rogue One: A Star Wars Story	Rogue One	0	2016.0	\N	133	Action,Adventure,Sci-Fi	7.8	654412
tt3750872	movie	The Wife	The Wife	0	2017.0	\N	99	Drama	7.2	41121
tt3754940	movie	Truman	Truman	0	2015.0	\N	108	Adventure,Comedy,Drama	7.3	13469
tt3756788	movie	Our Little Sister	Umimachi Diary	0	2015.0	\N	127	Drama,Family	7.5	15762
tt3758172	movie	Jungle	Jungle	0	2017.0	\N	115	Action,Adventure,Biography	6.7	59511
tt3758814	movie	The Ice Road	The Ice Road	0	2021.0	\N	109	Action,Adventure,Thriller	5.6	43565
tt3759416	movie	Asterix and Obelix: Mansion of the Gods	Astérix: Le domaine des dieux	0	2014.0	\N	85	Adventure,Animation,Comedy	6.9	14546
tt3760922	movie	My Big Fat Greek Wedding 2	My Big Fat Greek Wedding 2	0	2016.0	\N	94	Comedy,Romance	6.0	32092
tt3766354	movie	The Equalizer 2	The Equalizer 2	0	2018.0	\N	121	Action,Crime,Thriller	6.7	167696
tt3766394	movie	Hello, My Name Is Doris	Hello, My Name Is Doris	0	2015.0	\N	90	Comedy,Drama,Romance	6.6	22020
tt3767372	movie	Piku	Piku	0	2015.0	\N	123	Comedy,Drama	7.6	32537
tt3771536	movie	Shivaay	Shivaay	0	2016.0	\N	153	Action,Adventure,Crime	6.1	10945
tt3774114	movie	Snowden	Snowden	0	2016.0	\N	134	Biography,Crime,Drama	7.3	156012
tt3774466	movie	Ashby	Ashby	0	2015.0	\N	100	Comedy,Crime,Drama	6.4	15921
tt3774694	movie	Love	Love	0	2015.0	\N	135	Drama,Romance	6.1	61922
tt3774790	movie	400 Days	400 Days	0	2015.0	\N	91	Mystery,Sci-Fi,Thriller	4.4	10999
tt3775086	movie	They Call Me Jeeg	Lo chiamavano Jeeg Robot	0	2015.0	\N	112	Action,Comedy,Drama	7.0	15675
tt3778644	movie	Solo: A Star Wars Story	Solo: A Star Wars Story	0	2018.0	\N	135	Action,Adventure,Sci-Fi	6.9	358302
tt3780500	movie	Journey's End	Journey's End	0	2017.0	\N	107	Drama,War	6.7	10594
tt3783958	movie	La La Land	La La Land	0	2016.0	\N	128	Comedy,Drama,Music	8.0	611307
tt3787590	movie	We Are Your Friends	We Are Your Friends	0	2015.0	\N	96	Drama,Music,Romance	6.1	39542
tt3792960	movie	The Brand New Testament	Le tout nouveau testament	0	2015.0	\N	114	Comedy,Fantasy	7.1	33634
tt3793788	movie	The Escort	The Escort	0	2015.0	\N	88	Comedy,Drama,Romance	6.0	13793
tt3794354	movie	Sonic the Hedgehog	Sonic the Hedgehog	0	2020.0	\N	99	Action,Adventure,Comedy	6.5	145961
tt3797512	movie	Barb and Star Go to Vista Del Mar	Barb and Star Go to Vista Del Mar	0	2021.0	\N	107	Comedy	6.3	18710
tt3797868	movie	The Choice	The Choice	0	2016.0	\N	111	Drama,Romance	6.5	42397
tt3799232	movie	The Kissing Booth	The Kissing Booth	0	2018.0	\N	105	Comedy,Romance	5.9	87265
tt3799372	movie	6 Years	6 Years	0	2015.0	\N	79	Drama,Romance	5.5	12878
tt3799694	movie	The Nice Guys	The Nice Guys	0	2016.0	\N	116	Action,Comedy,Crime	7.3	340054
tt3801314	movie	Kaththi	Kaththi	0	2014.0	\N	166	Action,Drama	8.1	28235
